Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Orator	Token_ID	Word	Word_class	Nasal_drop	Fol_seg	Tense	Subj_person
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	50	dan	copula	0	C	prs	3
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	60	allan	auxiliary	0	##	prs	1
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	61	dan	copula	0	V	prs	1
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	68	dan	copula	0	V	prs	3
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	73	allan	auxiliary	n	##	prs	3
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	75	allan	auxiliary	0	##	prs	3
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	85	bogon	auxiliary	n	##	fut	3
WGG	Limol	F	46-61	Yamkong	Bozrobag	Y	86	bogon	auxiliary	n	##	fut	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	6	gogon	auxiliary	n	C	rem	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	21	allan	auxiliary	0	##	prs	1
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	24	allan	auxiliary	n	##	prs	1
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	34	dan	copula	n	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	42	dan	copula	n	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	55	dan	copula	0	#	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	65	dan	copula	n	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	72	dan	copula	0	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	76	allan	auxiliary	0	V	prs	1
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	79	dan	copula	n	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	83	dan	copula	n	V	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	86	dan	copula	n	##	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	89	gogon	auxiliary	n	V	rem	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	93	dan	copula	n	C	prs	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	94	bogon	auxiliary	n	C	fut	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	96	bogon	auxiliary	n	##	fut	3
WKS	Limol	M	46-61	Ddɨliag	Wedag	Y	98	bogon	auxiliary	n	V	fut	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	15	allan	auxiliary	n	##	prs	1
WWG	Limol	M	30-45	Yamkong	Därälag	Y	26	dan	copula	n	V	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	30	bogon	auxiliary	n	##	fut	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	32	allan	auxiliary	n	##	prs	1
WWG	Limol	M	30-45	Yamkong	Därälag	Y	33	allan	auxiliary	n	##	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	35	gogon	auxiliary	n	##	rem	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	36	allan	auxiliary	n	##	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	39	allan	auxiliary	n	##	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	52	gogon	auxiliary	n	#	rem	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	54	dan	copula	0	##	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	56	dan	copula	n	V	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	57	dan	copula	0	V	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	58	dan	copula	n	#	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	59	dan	copula	0	C	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	60	gogon	auxiliary	n	##	rem	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	63	gogon	auxiliary	n	##	rem	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	66	allan	auxiliary	n	##	prs	3
WWG	Limol	M	30-45	Yamkong	Därälag	Y	67	allan	auxiliary	n	V	prs	1
WWG	Limol	M	30-45	Yamkong	Därälag	Y	68	dan	copula	0	##	prs	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	19	dan	copula	0	##	prs	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	27	allan	auxiliary	0	##	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	31	allan	auxiliary	n	##	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	44	dan	copula	0	V	prs	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	71	bogon	auxiliary	0	V	fut	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	87	agan	auxiliary	0	C	rec	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	88	dan	copula	0	C	prs	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	99	allan	auxiliary	n	V	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	104	allan	auxiliary	0	##	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	109	dan	copula	0	V	prs	3
YPP	Limol	F	46-61	Yamkong	Därälag	Y	122	allan	auxiliary	0	C	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	124	allan	auxiliary	0	##	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	126	allan	auxiliary	0	#	prs	1
YPP	Limol	F	46-61	Yamkong	Därälag	Y	127	allan	auxiliary	0	C	prs	1
