Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Orator	Token_ID	Word	Word_class	Nasal_drop	Fol_seg	Tense	Subj_person	Syllabicity	Word_class	Genre
KIG	Malam	M	15-29	Dd?liag	Tizag	N	119	dan	copula	0	#	prs	3			
KIG	Malam	M	15-29	Dd?liag	Tizag	N	120	dan	copula	0	#	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	18	allan	auxiliary	n	##	prs	1			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	24	dan	copula	0	##	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	32	allan	auxiliary	0	##	prs	1			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	50	dan	copula	0	##	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	51	dan	copula	0	C	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	67	allan	auxiliary	0	##	prs	1			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	69	dan	copula	n	V	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	71	dan	copula	n	#	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	77	allan	auxiliary	0	##	prs	1			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	85	dan	copula	0	C	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	91	gogon	auxiliary	n	V	rem	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	94	allan	auxiliary	0	V	prs	1			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	100	dan	copula	n	V	prs	3			
KJJ	Limol	F	46-61	Dd?liag	Llimollang	N	108	dan	copula	0	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	16	gogon	auxiliary	n	##	rem	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	19	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	25	gogon	auxiliary	0	##	rem	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	36	allan	auxiliary	n	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	45	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	50	dan	copula	n	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	67	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	70	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	72	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	79	dan	copula	0	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	85	dan	copula	n	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	87	bogon	auxiliary	n	#	fut	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	88	bogon	auxiliary	n	#	fut	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	89	dan	copula	0	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	90	dan	copula	0	C	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	91	dan	copula	n	C	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	92	dan	copula	n	#	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	107	dan	copula	n	##	prs	1			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	108	dan	copula	n	##	prs	3			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	109	allan	auxiliary	0	##	prs	1			
KKB	Limol	M	30-45	Dd?liag	Yawinang	N	115	agan	auxiliary	0	##	rec	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	6	dan	copula	0	##	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	22	dan	copula	0	C	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	23	dan	copula	0	V	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	38	agan	auxiliary	n	#	rec	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	46	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	49	allan	auxiliary	0	##	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	65	allan	auxiliary	0	##	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	66	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	99	dan	copula	0	##	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	106	allan	auxiliary	0	#	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	116	allan	auxiliary	0	C	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	118	allan	auxiliary	0	##	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	123	allan	auxiliary	0	V	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	124	allan	auxiliary	0	C	prs	3			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	128	allan	auxiliary	0	##	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	131	allan	auxiliary	n	#	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	132	allan	auxiliary	n	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	145	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	148	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	149	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	151	allan	auxiliary	0	V	prs	1			
KKD	Limol	M	30-45	Yamkong	Da?ra?lag	N	182	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	5	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	6	dan	copula	n	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	7	dan	copula	0	C	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	8	dan	copula	n	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	12	allan	auxiliary	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	13	allan	auxiliary	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	16	dan	copula	n	C	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	19	dan	copula	0	##	prs	1			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	26	dan	copula	n	#	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	29	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	32	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	35	dan	copula	n	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	37	dan	copula	n	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	39	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	40	dan	copula	n	V	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	41	dan	copula	n	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	44	allan	auxiliary	n	#	prs	1			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	45	allan	auxiliary	n	##	prs	1			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	46	dan	copula	0	##	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	47	dan	copula	0	V	prs	3			
KKK	Limol	F	46-61	Dd?liag	Tizag	Y	48	dan	copula	n	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	10	allan	auxiliary	0	##	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	31	dan	copula	0	V	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	57	allan	auxiliary	0	C	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	62	dan	copula	0	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	63	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	80	dan	copula	0	V	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	83	agan	auxiliary	0	##	rec	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	94	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	96	allan	auxiliary	0	##	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	99	allan	auxiliary	0	##	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	157	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	177	dan	copula	0	V	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	179	dan	copula	0	V	prs	2			
KKN	Limol	M	62+	Dd?liag	Tizag	N	180	dan	copula	0	##	prs	2			
KKN	Limol	M	62+	Dd?liag	Tizag	N	201	dan	copula	0	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	202	dan	copula	n	#	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	203	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	209	dan	copula	n	V	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	213	allan	auxiliary	0	C	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	214	allan	auxiliary	0	##	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	215	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	217	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	223	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	225	dan	copula	0	V	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	226	dan	copula	0	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	227	dan	copula	0	V	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	240	dan	copula	0	C	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	256	dan	copula	0	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	259	agan	auxiliary	0	V	rec	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	260	allan	auxiliary	0	V	prs	1			
KKN	Limol	M	62+	Dd?liag	Tizag	N	266	dan	copula	0	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	267	dan	copula	n	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	275	dan	copula	0	C	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	276	gogon	auxiliary	n	V	rem	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	277	dan	copula	n	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	278	dan	copula	0	##	prs	2			
KKN	Limol	M	62+	Dd?liag	Tizag	N	280	dan	copula	n	##	prs	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	283	agan	auxiliary	n	#	rec	3			
KKN	Limol	M	62+	Dd?liag	Tizag	N	284	agan	auxiliary	0	##	rec	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	17	allan	auxiliary	0	##	prs	1			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	21	dan	copula	n	##	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	23	dan	copula	n	#	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	24	dan	copula	n	#	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	29	allan	auxiliary	0	##	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	38	allan	auxiliary	0	##	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	40	allan	auxiliary	0	##	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	43	bogon	auxiliary	n	V	fut	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	44	bogon	auxiliary	0	V	fut	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	45	dan	copula	0	##	prs	3			
KMJ	Limol	M	15-29	Yamkong	Bobeag	N	46	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	2	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	3	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	11	allan	auxiliary	0	##	prs	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	16	dan	copula	n	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	25	allan	auxiliary	0	##	prs	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	31	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	38	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	49	dan	copula	0	##	prs	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	60	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	76	dan	copula	0	C	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	81	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	83	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	84	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	92	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	93	bogon	auxiliary	0	##	fut	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	98	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	104	gogon	auxiliary	n	V	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	105	dan	copula	0	V	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	107	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	111	gogon	auxiliary	n	V	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	112	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	115	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	121	gogon	auxiliary	n	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	128	dan	copula	0	#	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	130	dan	copula	0	#	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	137	gogon	auxiliary	n	#	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	138	gogon	auxiliary	n	#	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	148	dan	copula	n	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	151	dan	copula	0	V	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	156	gogon	auxiliary	n	V	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	161	dan	copula	0	##	prs	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	162	allan	auxiliary	0	##	prs	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	163	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	164	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	165	gogon	auxiliary	0	##	rem	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	166	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	174	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	175	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	176	bogon	auxiliary	0	##	fut	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	177	dan	copula	0	##	prs	3			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	182	agan	auxiliary	0	C	rec	1			
KMM	Limol	M	62+	Yamkong	Bobeag	Y	185	agan	auxiliary	0	#	rec	1			
KNN	Limol	M	46-61	Yamkong		N	2	dan	copula	0	##	prs	3			
KNN	Limol	M	46-61	Yamkong		N	3	dan	copula	0	##	prs	3			
KNN	Limol	M	46-61	Yamkong		N	9	bogon	auxiliary	n	#	fut	3			
KNN	Limol	M	46-61	Yamkong		N	36	dan	copula	0	C	prs	3			
KNN	Limol	M	46-61	Yamkong		N	39	gogon	auxiliary	n	V	rem	3			
KNN	Limol	M	46-61	Yamkong		N	46	agan	auxiliary	n	V	rec	1			
KNN	Limol	M	46-61	Yamkong		N	50	bogon	auxiliary	n	V	fut	3			
KNN	Limol	M	46-61	Yamkong		N	51	dan	copula	n	C	prs	3			
KNN	Limol	M	46-61	Yamkong		N	52	dan	copula	n	V	prs	3			
KNN	Limol	M	46-61	Yamkong		N	53	dan	copula	0	##	prs	3			
KNN	Limol	M	46-61	Yamkong		N	55	allan	auxiliary	n	C	prs	3			
KNN	Limol	M	46-61	Yamkong		N	62	dan	copula	n	#	prs	3			
KNN	Limol	M	46-61	Yamkong		N	63	dan	copula	0	V	prs	3			
KNN	Limol	M	46-61	Yamkong		N	86	allan	auxiliary	0	V	prs	3			
KNN	Limol	M	46-61	Yamkong		N	97	dan	copula	n	V	prs	3			
KNN	Limol	M	46-61	Yamkong		N	98	dan	copula	0	##	prs	3			
KNN	Limol	M	46-61	Yamkong		N	99	dan	copula	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	11	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	16	dan	copula	n	#	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	19	dan	copula	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	20	gogon	auxiliary	n	##	rem	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	21	gogon	auxiliary	n	##	rem	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	24	dan	copula	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	25	dan	copula	0	#	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	26	dan	copula	0	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	30	dan	copula	n	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	34	dan	copula	n	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	38	dan	copula	n	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	41	allan	auxiliary	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	43	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	47	dan	copula	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	48	dan	copula	0	C	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	49	dan	copula	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	50	dan	copula	0	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	69	dan	copula	0	#	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	72	dan	copula	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	77	allan	auxiliary	n	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	81	dan	copula	0	C	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	95	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	97	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	104	gogon	auxiliary	n	#	rem	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	105	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	113	dan	copula	n	#	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	115	dan	copula	0	#	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	116	dan	copula	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	124	allan	auxiliary	0	##	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	125	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	126	dan	copula	n	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	127	dan	copula	n	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	129	allan	auxiliary	n	#	prs	1			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	130	dan	copula	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	131	dan	copula	0	V	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	151	allan	auxiliary	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	153	dan	copula	0	##	prs	3			
KTG	Limol	F	46-61	Yamkong	Bozrobag	Y	164	allan	auxiliary	n	##	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	5	dan	copula	0	C	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	8	dan	copula	0	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	14	allan	auxiliary	0	##	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	22	dan	copula	0	C	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	23	dan	copula	0	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	27	dan	copula	0	C	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	42	dan	copula	0	C	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	43	dan	copula	n	#	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	47	dan	copula	n	#	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	48	dan	copula	0	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	53	dan	copula	n	#	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	56	dan	copula	n	#	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	57	dan	copula	n	#	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	61	allan	auxiliary	n	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	62	dan	copula	n	C	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	69	dan	copula	n	##	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	73	allan	auxiliary	0	##	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	75	dan	copula	0	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	76	dan	copula	n	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	77	dan	copula	0	V	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	78	dan	copula	0	V	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	81	allan	auxiliary	0	#	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	85	dan	copula	n	##	prs	3			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	87	allan	auxiliary	0	#	prs	1			
LDD	Limol	F	30-45	Dd?liag	Yawinang	N	96	agan	auxiliary	n	##	rec	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	10	allan	auxiliary	0	##	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	13	allan	auxiliary	0	##	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	16	allan	auxiliary	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	17	allan	auxiliary	0	##	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	7	allan	auxiliary	0	##	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	25	gogon	auxiliary	0	#	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	26	gogon	auxiliary	0	##	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	28	allan	auxiliary	0	#	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	29	allan	auxiliary	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	31	allan	auxiliary	0	#	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	32	allan	auxiliary	0	#	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	34	allan	auxiliary	0	C	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	39	gogon	auxiliary	0	C	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	40	gogon	auxiliary	n	##	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	43	gogon	auxiliary	n	##	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	44	dan	copula	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	46	allan	auxiliary	0	C	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	47	allan	auxiliary	0	C	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	50	allan	auxiliary	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	53	allan	auxiliary	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	55	allan	auxiliary	0	##	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	59	allan	auxiliary	n	V	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	74	allan	auxiliary	0	##	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	77	dan	copula	0	C	prs	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	78	allan	auxiliary	0	#	prs	1			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	83	gogon	auxiliary	0	##	rem	3			
LWG	Limol	F	30-45	Yamkong	Da?ra?lag	N	89	dan	copula	0	V	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	6	dan	copula	n	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	8	dan	copula	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	13	dan	copula	n	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	30	agan	auxiliary	n	V	rec	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	35	dan	copula	0	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	42	dan	copula	0	##	prs	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	60	dan	copula	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	63	Dan	copula	n	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	64	allan	auxiliary	n	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	70	gogon	auxiliary	n	##	rem	3			
