Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Token_ID	Word	Genre	Major word class	Word_class	Syllabicity	Nasal_drop	Fol_seg	Tense
WKS	Limol	M	46-61	Ddɨliag	Wedag	036	deyandärän	Narrative	verb	lexical	4	0	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	037	deyandärän	Narrative	verb	lexical	4	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	038	dägnegän	Narrative	verb	auxiliary	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	039	dägnegän	Narrative	verb	auxiliary	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	040	gogon	Narrative	verb	auxiliary	2	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	041	gogon	Narrative	verb	auxiliary	2	n	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	043	dindugmällnän	Narrative	verb	lexical	4	n	#	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	044	dudunän	Narrative	verb	lexical	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	045	dindugmällnän	Narrative	verb	lexical	4	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	046	gogon	Narrative	verb	lexical	3	0	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	047	dägänän	Narrative	verb	auxiliary	3	0	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	048	gänyan	Narrative	verb	copula	2	n	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	049	gänyan	Narrative	verb	copula	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	050	gänyan	Narrative	verb	copula	2	0	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	051	agan	Narrative	verb	auxiliary	2	0	##	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	052	bowansegän	Narrative	verb	lexical	4	n	V	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	053	ballän	Narrative	verb	lexical	2	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	054	gogon	Narrative	verb	auxiliary	2	0	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	055	nallan	Narrative	verb	lexical	2	n	C	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	056	agan	Narrative	verb	auxiliary	2	0	C	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	057	nägnegan	Narrative	verb	auxiliary	3	n	C	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	058	indugan	Narrative	verb	lexical	3	0	C	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	059	dägnegän	Narrative	verb	auxiliary	3	0	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	060	dallän	Narrative	verb	lexical	2	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	061	gongttagän	Narrative	verb	lexical	3	n	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	063	angesan	Narrative	verb	lexical	2	0	##	rec
WKS	Limol	M	46-61	Ddɨliag	Wedag	064	dägnegän	Narrative	verb	auxiliary	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	065	dägagän	Narrative	verb	auxiliary	3	0	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	066	dan	Narrative	verb	copula	1	0	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	067	dan	Narrative	verb	copula	1	0	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	068	gotongoenegnän	Narrative	verb	lexical	5	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	069	gotongoenegnän	Narrative	verb	lexical	5	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	072	gongesän	Narrative	verb	lexical	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	073	ainin	Narrative	verb	copula	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	074	ballän	Narrative	verb	lexical	2	n	##	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	001	yaonenegän	Kawa	verb	lexical	4	n	V	rec
GJJ	Limol	M	30-45	Ddɨliag	Tizag	005	nongon	Kawa	verb	lexical	2	n	C	rec
GJJ	Limol	M	30-45	Ddɨliag	Tizag	006	dan	Kawa	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	007	beyarnän	Kawa	verb	lexical	3	n	C	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	001	giddollnen	Kawa	verb	infinitive	3	n	V	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	002	dan	Kawa	verb	copula	1	0	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	003	gogon	Kawa	verb	auxiliary	2	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	004	daden	Kawa	verb	copula	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	005	daden	Kawa	verb	copula	2	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	007	daden	Kawa	verb	copula	2	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	008	dan	Kawa	verb	copula	1	0	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	011	deyasinegän	Kawa	verb	lexical	5	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	012	deyangisnegän	Kawa	verb	lexical	5	n	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	013	giddollnen	Kawa	verb	infinitive	3	n	V	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	014	eran	Kawa	verb	auxiliary	2	0	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	015	dronen	Kawa	verb	infinitive	2	n	V	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	017	ngasnen	Kawa	verb	infinitive	2	n	V	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	018	deyasinegän	Kawa	verb	lexical	5	n	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	020	gogezänän	Kawa	verb	lexical	4	n	V	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	021	gogon	Kawa	verb	auxiliary	2	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	022	bognegän	Kawa	verb	auxiliary	3	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	024	dan	Kawa	verb	copula	1	0	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	025	dan	Kawa	verb	copula	1	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	027	bogon	Kawa	verb	auxiliary	2	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	030	eran	Kawa	verb	auxiliary	2	0	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	032	bagirnän	Kawa	verb	lexical	3	0	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	036	daeben	Kawa	verb	copula	2	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	037	dan	Kawa	verb	copula	1	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	040	bagirnän	Kawa	verb	lexical	3	0	V	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	041	bagirnän	Kawa	verb	lexical	3	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	043	gogon	Kawa	verb	auxiliary	2	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	044	gogon	Kawa	verb	auxiliary	2	n	##	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	046	biwenyän	Kawa	verb	lexical	3	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	051	dan	Kawa	verb	copula	1	0	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	052	gotbawän	Kawa	verb	lexical	3	n	C	rem
WKS	Limol	M	46-61	Ddɨliag	Wedag	053	gänyan	Kawa	verb	copula	2	0	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	054	allan	Kawa	verb	auxiliary	2	n	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	055	eran	Kawa	verb	auxiliary	2	0	V	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	056	gogezänmällnän	Kawa	verb	lexical	5	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	001	wäddällmaman	Kawa	verb	lexical	4	n	C	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	002	dan	Kawa	verb	copula	1	0	V	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	003	dan	Kawa	verb	copula	1	0	V	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	004	wäddällmaman	Kawa	verb	lexical	4	0	C	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	005	nättkaeyan	Kawa	verb	lexical	3	n	C	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	006	gollaeballän	Kawa	verb	lexical	4	n	V	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	007	oknen	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	008	wäddällmaman	Kawa	verb	lexical	4	n	##	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	009	ngasnen	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	010	dan	Kawa	verb	copula	1	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	011	dan	Kawa	verb	copula	1	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	013	dan	Kawa	verb	copula	1	0	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	015	angkaemaman	Kawa	verb	lexical	4	n	C	rec
AKK	Malam	F	46-61	Ddɨliag	Bodenang	005	allan	Kawa	verb	auxiliary	2	0	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	006	beyakomnegän	Kawa	verb	lexical	5	n	C	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	007	mudan	Kawa	verb	copula	2	n	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	009	bongkakägän	Kawa	verb	lexical	4	0	C	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	011	mättnan	Kawa	verb	infinitive	2	n	V	inf
AKK	Malam	F	46-61	Ddɨliag	Bodenang	012	mudan	Kawa	verb	copula	2	0	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	014	pänaenen	Kawa	verb	infinitive	3	n	V	inf
AKK	Malam	F	46-61	Ddɨliag	Bodenang	015	ibnin	Kawa	verb	infinitive	2	n	V	inf
AKK	Malam	F	46-61	Ddɨliag	Bodenang	017	Endan	Kawa	verb	copula	2	n	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	018	allan	Kawa	verb	auxiliary	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	019	ngällbän	Kawa	verb	infinitive	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	020	eran	Kawa	verb	auxiliary	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	021	allan	Kawa	verb	auxiliary	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	022	allan	Kawa	verb	auxiliary	2	0	##	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	023	allan	Kawa	verb	auxiliary	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	024	aenen	Kawa	verb	copula	2	n	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	025	aenen	Kawa	verb	copula	2	n	#	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	026	daden	Kawa	verb	copula	2	n	##	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	028	natramän	Kawa	verb	lexical	3	0	C	rec
AKK	Malam	F	46-61	Ddɨliag	Bodenang	029	dan	Kawa	verb	copula	1	0	##	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	030	dan	Kawa	verb	copula	1	0	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	036	daden	Kawa	verb	copula	2	n	##	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	037	baembägän	Kawa	verb	lexical	3	n	V	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	038	dan	Kawa	verb	copula	1	0	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	039	aenen	Kawa	verb	copula	2	n	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	041	mudan	Kawa	verb	copula	2	0	#	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	043	mudan	Kawa	verb	copula	2	0	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	044	dan	Kawa	verb	copula	1	n	C	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	045	nagän	Kawa	verb	auxiliary	2	n	C	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	046	nälltaman	Kawa	verb	lexical	3	n	#	rec
AKK	Malam	F	46-61	Ddɨliag	Bodenang	047	agan	Kawa	verb	auxiliary	2	n	V	rec
AKK	Malam	F	46-61	Ddɨliag	Bodenang	048	deyantemenynegnän	Kawa	verb	lexical	6	n	C	rem
AKK	Malam	F	46-61	Ddɨliag	Bodenang	049	ngällbän	Kawa	verb	infinitive	2	n	V	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	051	beyagnegän	Kawa	verb	auxiliary	4	0	#	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	052	dan	Kawa	verb	copula	1	0	##	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	053	beyangesän	Kawa	verb	lexical	4	n	#	fut
AKK	Malam	F	46-61	Ddɨliag	Bodenang	054	dan	Kawa	verb	copula	1	0	#	prs
AKK	Malam	F	46-61	Ddɨliag	Bodenang	055	dan	Kawa	verb	copula	1	0	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	001	dan	Kawa	verb	copula	1	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	005	aenen	Kawa	verb	copula	2	n	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	006	dan	Kawa	verb	copula	1	0	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	007	yaran	Kawa	verb	auxiliary	2	0	#	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	008	agan	Kawa	verb	auxiliary	2	n	##	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	009	däpäddän	Kawa	verb	lexical	3	n	V	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	010	gognegän	Kawa	verb	auxiliary	3	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	011	deyarän	Kawa	verb	lexical	3	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	014	ibnin	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	015	allan	Kawa	verb	auxiliary	2	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	016	agnan	Kawa	verb	auxiliary	2	n	V	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	017	allan	Kawa	verb	auxiliary	2	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	019	ngasnen	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	020	deyarän	Kawa	verb	lexical	3	n	#	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	021	ngasnen	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	023	dan	Kawa	verb	copula	1	0	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	024	agan	Kawa	verb	auxiliary	2	n	V	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	025	gongttägän	Kawa	verb	lexical	3	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	027	mättnan	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	028	gobllabän	Kawa	verb	lexical	3	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	029	allan	Kawa	verb	auxiliary	2	0	V	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	030	eran	Kawa	verb	auxiliary	2	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	007	gognegän	Kawa	verb	auxiliary	3	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	008	gognegän	Kawa	verb	auxiliary	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	009	gontemenynegän	Kawa	verb	lexical	5	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	010	gognegän	Kawa	verb	auxiliary	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	011	gombllowän	Kawa	verb	lexical	3	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	013	gogenegän	Kawa	verb	lexical	4	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	014	gobllabän	Kawa	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	016	dan	Kawa	verb	copula	1	0	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	017	gombllowän	Kawa	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	019	gogenegän	Kawa	verb	lexical	4	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	020	gogenegän	Kawa	verb	lexical	4	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	002	deyangällbän	Narrative	verb	lexical	4	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	003	dan	Narrative	verb	copula	1	0	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	005	gobällän	Narrative	verb	lexical	3	0	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	009	gogezänän	Narrative	verb	lexical	4	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	010	gogon	Narrative	verb	auxiliary	2	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	011	gottamänän	Narrative	verb	lexical	4	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	012	dan	Narrative	verb	copula	1	n	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	013	endan	Narrative	verb	copula	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	014	aingguiyan	Narrative	verb	lexical	3	n	##	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	015	dindugän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	016	dängällbän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	017	dängällbän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	018	dipnurän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	019	dägagän	Narrative	verb	auxiliary	3	n	#	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	020	dindugän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	021	gongosän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	022	guturwamän	Narrative	verb	lexical	4	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	023	dängällbän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	024	dallän	Narrative	verb	lexical	2	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	025	dupollän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	026	dipnurän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	027	gongosän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	028	daden	Narrative	verb	copula	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	029	guturwamän	Narrative	verb	lexical	4	0	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	030	dängällbän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	031	gollowän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	033	gogon	Narrative	verb	auxiliary	2	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	034	gognän	Narrative	verb	auxiliary	2	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	036	gogon	Narrative	verb	auxiliary	2	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	037	gongllbänän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	038	gongkamän	Narrative	verb	lexical	3	n	#	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	039	gogezenän	Narrative	verb	lexical	4	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	040	dindugän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	041	Dingkuinmällnegän	Narrative	verb	lexical	5	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	042	dongkollmällän	Narrative	verb	lexical	4	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	043	dängkamän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	044	gozenän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	045	däplenän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	046	dänynegnän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	048	gogon	Narrative	verb	auxiliary	2	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	005	gänyan	Narrative	verb	copula	2	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	007	gogän	Narrative	verb	auxiliary	2	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	008	dängälläbän	Narrative	verb	lexical	4	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	010	dangesän	Narrative	verb	lexical	3	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	011	dagirnän	Narrative	verb	lexical	3	0	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	012	gotarnän	Narrative	verb	lexical	3	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	013	gotarän	Narrative	verb	lexical	3	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	014	wotaran	Narrative	verb	lexical	3	0	##	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	015	gotarän	Narrative	verb	lexical	3	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	016	wotaran	Narrative	verb	lexical	3	n	##	rec
WGG	Limol	F	46-61	Yamkong	Bozrobag	017	yununin	Narrative	verb	infinitive	3	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	018	dan	Narrative	verb	copula	1	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	019	yununin	Narrative	verb	infinitive	3	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	020	allan	Narrative	verb	auxiliary	2	0	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	021	gogän	Narrative	verb	auxiliary	2	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	022	yununin	Narrative	verb	infinitive	3	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	023	dan	Narrative	verb	copula	1	0	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	024	dan	Narrative	verb	copula	1	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	025	gognän	Narrative	verb	auxiliary	2	n	C	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	026	dangesän	Narrative	verb	lexical	3	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	015	dan	Narrative	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	026	aenen	Narrative	verb	copula	2	n	#	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	028	dan	Narrative	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	042	dan	Narrative	verb	copula	1	0	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	050	eran	Narrative	verb	auxiliary	2	n	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	052	eran	Narrative	verb	auxiliary	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	053	eran	Narrative	verb	auxiliary	2	n	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	056	dibenyän	Narrative	verb	lexical	3	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	057	diwenyän	Narrative	verb	lexical	3	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	058	dägagän	Narrative	verb	auxiliary	3	0	C	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	059	dibenyän	Narrative	verb	lexical	3	n	C	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	060	Gottamanän	Narrative	verb	lexical	4	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	061	gomaemän	Narrative	verb	lexical	3	n	C	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	062	gognegän	Narrative	verb	auxiliary	3	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	064	ibenen	Narrative	verb	infinitive	3	n	V	inf
GJJ	Limol	M	30-45	Ddɨliag	Tizag	066	wättamänan	Narrative	verb	lexical	4	n	C	rec
GJJ	Limol	M	30-45	Ddɨliag	Tizag	068	bäwensägmällnän	Narrative	verb	lexical	5	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	069	bagirnän	Narrative	verb	lexical	3	n	##	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	006	gongällbän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	007	mudan	Narrative	verb	copula	2	0	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	008	dättemän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	009	gopnän	Narrative	verb	lexical	2	0	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	010	gognän	Narrative	verb	auxiliary	2	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	012	Gopällttän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	013	gozen	Narrative	verb	lexical	2	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	016	godämen	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	019	gobällnän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	020	gongttägän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	021	Dägabmällnän	Narrative	verb	lexical	4	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	022	dängällbän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	023	dindugän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	024	guspunän	Narrative	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	025	gänyan	Narrative	verb	copula	2	0	C	prs
